Date,Close,High,Low,Open,Volume
2010-06-14,102.75514221191406,105.5812151800484,102.72433373133909,105.5812151800484,10951400
2010-06-15,105.41950225830078,105.80452602367076,102.64733819763268,103.67150282351597,10649300
2010-06-16,105.54271697998048,106.46677170448912,104.5031598211557,104.77266941789102,7077700
2010-06-17,105.74292755126952,106.55917601518244,104.1258231133344,105.45800198839994,8104300
2010-06-18,106.4051742553711,107.59105416753506,105.8969518,106.12796839278096,10154900
2010-06-21,106.06635284423828,107.9221584935983,105.7352262906226,107.53713472194796,8691000
2010-06-22,103.79469299316406,106.07403866737413,103.6406858496345,105.91232352917336,9002200
2010-06-23,104.01036071777344,105.01912144347384,102.20843995774705,103.10939446276184,8232200
2010-06-24,103.94100952148438,104.71105703083008,102.50102443900552,103.2941724336322,9967900
2010-06-25,107.54485321044922,108.49970473731074,104.28754332447886,105.48882747923054,14332300
2010-06-28,105.23470306396484,108.09928094606556,105.13459312050644,108.09928094606556,9908100
2010-06-29,103.00154876708984,104.61095696266348,102.54722356474736,103.94100765159016,10338100
2010-06-30,101.08416748046876,103.41741113174756,100.89165555049529,102.93997355541626,9139800
2010-07-01,100.98406219482422,102.99388730684932,99.72118435,101.40759081038436,11645300
2010-07-02,100.93785095214844,101.93891528265397,99.8674851506836,101.73099911978092,6566400
2010-07-06,101.84648895263672,103.48669406209038,100.93014220016548,102.98616783385016,7820100
2010-07-07,104.5956039428711,104.82662065464544,101.70022817196046,101.9851421248166,9300400
2010-07-08,104.31066131591795,105.6274362,102.84756371020538,105.43492432083924,9895700
2010-07-09,106.31275177001952,106.65157453663282,103.64068611058252,104.23362595215576,6919900
2010-07-12,105.68905639648438,106.50530515240678,104.7495971774048,105.96627406358976,4728900
2010-07-13,107.99915313720705,108.73069585302228,106.351252090532,106.65157012123476,8983900
2010-07-14,107.08282470703124,107.49094902297246,105.99705469669948,107.25993237715798,6068500
2010-07-15,111.82635498046876,112.61950336330104,106.12800532225658,107.82210832199549,21621900
2010-07-16,112.5578155517578,117.04719284522814,112.46541363319248,116.63906870491172,29604600
2010-07-19,112.18055725097656,113.73605708847548,110.9638920736225,113.71295659460148,10875900
2010-07-20,114.66780090332033,115.29923388020984,109.0002496046774,109.48537164485003,20571400
2010-07-21,113.18928527832033,116.25407101187731,113.08917534418656,115.54562872798934,11337000
2010-07-22,112.85047912597656,115.41473906660704,111.01006581573348,114.6446914598109,13307300
2010-07-23,113.48963928222656,114.28278751163856,111.32580702043286,112.92749597400564,7306900
2010-07-26,114.12105560302734,114.73709605263768,111.81862072572578,113.4973189071698,6089000
2010-07-27,113.37411499023438,115.2453369354621,113.19700731640457,114.80640412423766,7151200
2010-07-28,113.3509521484375,114.467518304029,113.02753371543788,113.1969450493884,4845600
2010-07-29,117.49388885498048,117.93280996901986,113.68215478570689,114.17498488304734,15657700
2010-07-30,116.13858795166016,118.13300847198248,116.12318370922686,116.54671225118577,8792400
2010-08-02,117.6170654296875,118.3101035153373,116.74690794993298,117.67867064285528,6523100
2010-08-03,117.963623,118.5565631362637,116.59293891815592,117.1396662700624,5648500
2010-08-04,120.4431610107422,121.08999824496128,117.81729558969204,118.2947213935211,12283700
2010-08-05,120.06584930419922,120.29686598984672,118.89537338024952,119.84254061640456,5680200
2010-08-06,119.49598693847656,120.1736326205592,118.41022869785986,119.00315691968768,8082600
2010-08-09,119.66535186767578,120.281392089322,119.04161540263031,120.07347601764354,4209800
2010-08-10,118.5103530883789,119.1803026721124,117.9559177259774,118.60276681544389,5861700
2010-08-11,114.92959594726562,117.04722669336265,114.66778260229196,116.8316143210322,7734400
2010-08-12,115.06053161621094,115.961486059783,113.82075428787756,113.82075428787756,4949300
2010-08-13,114.02864837646484,115.85365740219432,114.02864837646484,115.0297125920525,4218700
2010-08-16,113.7822266,114.87569271967284,113.19699462978588,113.64362363764414,3760100
2010-08-17,114.42134857177734,115.34540316820966,114.07482956686418,114.49065002276164,4391600
2010-08-18,114.89112091064452,115.46096047048812,113.75914978838516,114.38288658024317,4460600
2010-08-19,113.23551940917967,115.24534442541864,112.6425793756544,114.48299295374328,5290900
2010-08-20,114.15188598632812,114.7140175700617,113.3895344618153,113.53584541853968,5276800
2010-08-23,112.99678802490234,114.3520675585616,112.88898183188392,114.05944571322854,3729200
2010-08-24,110.84835052490234,112.03423041804484,110.7482523261262,111.50289568994798,6372300
2010-08-25,111.41046905517578,111.91100699093208,109.92428298822117,109.97048395921564,5638400
2010-08-26,109.2004395,111.78010340469798,109.0849370224546,111.6106920063861,6818100
2010-08-27,107.61416625976562,109.1465654,106.45909470778246,108.67683584758868,11252000
2010-08-30,105.49894714355467,108.16227976417969,105.4912197931501,107.17414483119128,6205800
2010-08-31,105.70735168457033,106.54109257029133,104.82729382400288,105.18241026365068,7064100
2010-09-01,107.87662506103516,108.33980657565009,106.37898009350786,107.31307047131956,6897700
2010-09-02,107.90750885009766,108.19313806551526,106.88077265315589,108.02330129432212,4992000
2010-09-03,113.70507049560548,114.24546659158226,109.1040705672779,109.32793986285812,13588500
2010-09-07,112.09935760498048,112.89449703170474,111.28104791289564,112.82500979461184,6211300
2010-09-08,113.89810180664062,115.53470997135584,112.21518843384192,112.2306314,8310300
2010-09-09,115.13324737548828,116.32209294806798,114.6391800002026,115.63503032025667,6729800
2010-09-10,116.09819793701172,116.3761115103056,114.8784667975271,115.38026141070668,4417200
2010-09-13,119.17069244384766,119.4254475643921,117.57269804342508,117.58814096028982,7653600
2010-09-14,117.75025939941406,118.69207714907034,117.5186627466388,118.52995595827916,5688200
2010-09-15,117.77345275878906,117.95873249176854,116.31440872763396,117.08638994580066,5698200
2010-09-16,117.51869201660156,117.71168731206708,116.69267827734812,117.55729343159426,4388600
2010-09-17,116.55369567871094,117.70395168430292,116.22946505111702,117.42603803500867,4835600
2010-09-20,117.2639617919922,117.64995246514488,115.71228352653849,116.55374036693128,5640500
2010-09-21,116.87789154052734,119.32508110806508,116.63857937083252,117.42600310619328,6876000
2010-09-22,114.30723571777344,116.22174535635378,114.01387915962565,115.75855203080414,8986100
2010-09-23,111.86776733398438,113.38084346766892,111.14981889278594,112.98713740604074,9152400
2010-09-24,113.69733428955078,113.94437380624257,112.5702488882489,112.90219498687442,5623700
2010-09-27,112.70922088623048,114.569697838897,112.53938413157658,113.4889174202363,5205900
2010-09-28,111.94495391845705,113.24188804674051,111.21157436792797,113.10292534965912,5504800
2010-09-29,111.48953247070312,111.95272593981169,110.03820392836228,111.95272593981169,6944900
2010-09-30,111.61299896240234,113.465748394451,111.39684525464644,112.13022474735348,6854400
2010-10-01,114.02157592773438,114.63916300013211,111.79827895839357,112.0916236886749,7439800
2010-10-04,113.1492691040039,114.61602839953784,111.7056565183089,114.02159968778108,5866700
2010-10-05,115.46521759033205,116.01331756916112,112.76328376819788,113.91352805645714,8724700
2010-10-06,116.44562530517578,117.59588137499811,115.12554423193684,115.60416874042151,6330600
2010-10-07,116.65404510498048,117.61902131960724,115.82030424200356,117.42602607668188,4471500
2010-10-08,117.85064697265624,118.42190549343792,116.27579880626344,116.6849478796062,5225100
2010-10-11,117.49552917480467,118.18259193005268,116.77759235640404,117.85836125921068,4454400
2010-10-12,119.81916809082033,120.00443597941556,116.57683868647004,116.80071975784855,6378000
2010-10-13,119.44860076904295,120.96168850855032,119.18613009141724,120.66061643021642,5626200
2010-10-14,117.0246124267578,119.10895904628796,116.22175726364505,119.0626420648868,6891100
2010-10-15,116.32978057861328,117.87374207166386,116.30662209857684,117.87374207166386,6901500
2010-10-18,118.6535186767578,119.17847206496154,116.45337912804185,116.51512726359584,6972300
2010-10-19,120.98480224609376,123.28530116762444,118.96993238107326,119.76507146770116,14491200
2010-10-20,123.20817565917967,123.70995861101429,119.54898137914655,120.59116046925912,10631200
2010-10-21,122.97659301757812,124.67494910145084,122.05021804269272,123.19274678573484,6350900
2010-10-22,121.78778076171876,123.50158040276796,121.58706983942967,123.43210490422574,4051700
2010-10-25,121.5020980834961,123.09237717611092,120.6374830691415,123.02290170806376,5728300
2010-10-26,122.19686889648438,122.53654242562187,120.83818655942976,120.9848648360569,4068500
2010-10-27,123.63272857666016,123.97240203582126,121.20099360779147,121.34767185420132,6570900
2010-10-28,126.01812744140624,126.44270738169824,123.85657923300757,124.18080969734385,9918800
2010-10-29,124.38928985595705,126.29608367756748,124.25032716452084,125.17670191595045,4536600
2010-11-01,124.72895050048828,125.80200340144695,123.64817025222152,124.88334431324272,4514400
2010-11-02,125.6939468383789,125.8328977584332,124.90652295292035,125.10723376394148,3332400
2010-11-03,125.5473175048828,125.97189777909122,123.95703797599506,125.97189777909122,4462800
2010-11-04,128.44989013671875,128.45760570441968,125.59356341485284,126.31149993429662,8162600
2010-11-05,132.06275939941406,132.1476659780017,128.0870512632201,128.14109557267628,11989300
2010-11-08,130.6191864013672,132.47966348911405,130.54199536696214,131.19817216713523,5516100
2010-11-09,128.5734405517578,131.89296127596788,128.14884863712126,131.46836936133133,7343900
2010-11-10,129.09066772460938,130.1945949343351,127.81690374731114,128.38816216596814,6328100
2010-11-11,129.46893310546875,130.37986499199783,127.98671928348104,127.98671928348104,3931500
2010-11-12,128.01760864257812,129.7854399219684,127.106664951479,128.44991611110177,4735600
2010-11-15,129.09066772460938,130.73499107451798,127.38458447926574,127.9018103516018,5199000
2010-11-16,127.45404052734376,128.92079940155236,127.1143670753394,127.9944247557631,5914100
2010-11-17,127.29200744628906,127.94046896908254,126.60494449915052,127.4695598628752,3726300
2010-11-18,129.19100952148438,130.4107289888092,127.84004293399138,127.90951838855536,4987500
2010-11-19,128.66607666015625,129.49981758482306,127.91725411983964,129.30682232761765,4584500
2010-11-22,124.32756042480467,126.89825894091778,122.32040482210772,126.83649903842743,11364000
2010-11-23,121.80319213867188,124.21176970028088,121.71055816460944,122.8222129713515,7315000
2010-11-24,123.71764373779295,124.05731718815824,122.3975631132738,122.71407808106804,4258200
2010-11-26,122.14280700683594,123.01514910804488,122.02701459494652,122.3280866453516,1876900
2010-11-29,122.96110534667967,123.5169324852226,121.20099000112468,121.57926484747802,4819900
2010-11-30,120.80255889892578,123.27060334187487,120.80255889892578,122.29576946702304,5416900
2010-12-01,122.5897979736328,123.17005894082146,121.46796246482268,122.58979797363284,6024000
2010-12-02,125.7231445,126.30340519831732,122.8914696426575,123.13905319388095,7208600
2010-12-03,125.57616424560548,125.7231655280156,124.52395758804587,124.80248322697152,4658000
2010-12-06,125.8392105102539,126.2570048632313,124.94174951823088,125.0732738721874,3686300
2010-12-07,125.01911926269533,127.47943116465888,124.9030718262312,127.28601090026136,5527700
2010-12-08,128.53939819335938,128.53939819335938,125.25125298853992,125.3054163408769,5259500
2010-12-09,128.7792510986328,129.7850391581145,128.23767654520108,129.20477817827197,5746400
2010-12-10,130.3419952392578,130.3419952392578,128.35363007043858,128.74821480339637,4543600
2010-12-13,131.12350463867188,132.23760760990973,129.90108675664368,130.17187993633948,5325200
2010-12-14,129.4600830078125,131.51807793477994,129.0809749511273,131.2704942719393,4892700
2010-12-15,127.8198471069336,129.42909324728348,127.7424742823972,128.92620530410358,4358100
2010-12-16,127.23954010009766,128.3613748155849,126.27243917201707,128.19116410780822,4164400
2010-12-17,126.91465759277344,127.65739673178751,126.20287231249726,126.82181962743596,5343000
2010-12-20,128.4697266,129.12734829930065,126.61288516377164,126.6825254,3719100
2010-12-21,130.1564178466797,130.6593178369701,128.81795233811943,128.8488943995423,4546900
2010-12-22,131.21632385253906,131.27820795391025,129.90105649237793,130.4967942656502,3858500
2010-12-23,129.66896057128906,131.2936838417449,129.33627155051002,130.8294822525162,2494000
2010-12-27,131.3942871,131.52581150422657,128.7482986710603,129.04228951613598,2715000
2010-12-28,130.89910888671875,132.47741315668975,130.62058321490778,131.52578869693426,2862900
2010-12-29,129.6921844482422,131.35559432036132,128.87208425806483,131.0615916840946,3329800
2010-12-30,129.69992065429688,130.17186667582948,129.1970325780219,130.04807484598254,1745400
2010-12-31,130.1022491455078,130.59740470111973,129.21250857473788,129.65351257863458,1636300
2011-01-03,133.88552856445312,134.04026243705914,131.40975118644346,131.95132564328344,5717100
2011-01-04,133.90872192382812,134.6205070964212,133.07314494588763,134.5199247788969,3335500
2011-01-05,134.6204833984375,134.99959130853884,133.07312152029454,133.11180792833497,4140600
2011-01-06,133.23562622070312,135.07697919435702,133.0576710693977,135.01508329026427,5375200
2011-01-07,132.05958557128906,133.7616810724166,131.03058862884404,133.61467982271975,4916100
2011-01-10,131.3400879,132.52381892648637,130.90682840108562,131.52577558847145,3650300
2011-01-11,131.0306396484375,132.6321534853704,130.22601644921124,131.91263568460977,4572300
2011-01-12,132.81785583496094,133.31301135179817,130.89138531508678,131.0538635683884,5592900
2011-01-13,132.74050903320312,133.5373998441307,132.2995050165368,133.10412839066484,3183800
2011-01-14,135.39418029785156,135.39418029785156,132.44645746137945,132.44645746137945,5885100
2011-01-18,135.14657592773438,135.65720816252843,133.88548406993144,135.2007393,4981200
2011-01-19,128.8101806640625,132.67858646663638,128.32275775519815,131.1080146552264,13372700
2011-01-20,128.1911621,129.25110093228946,126.89137234347348,128.856528,8914900
2011-01-21,128.58578491210938,130.90682800368333,127.75020798249048,128.33821312116802,5876500
2011-01-24,128.66319274902344,129.25893061016092,128.2376657053538,128.4233534531657,4624300
2011-01-25,125.32088470458984,127.49492711321572,123.8818371173037,126.14872930298728,11259800
2011-01-26,124.80252075195312,125.98625212194648,124.59362350858989,125.10425596772713,6738000
2011-01-27,126.90689849853516,127.0771092696935,124.64775130594845,124.66322823208164,6036000
2011-01-28,125.15839385986328,127.72700895266397,124.88760075483631,127.00749120198022,4570000
2011-01-31,126.58972930908205,126.66710216051275,124.74063149210816,124.85669076925426,3792800
2011-02-01,127.9126968383789,128.62448202904514,126.5819644106961,126.7753847,4138400
2011-02-02,127.69613647460938,128.92628725075772,127.03850246435888,127.77349754288156,2986200
2011-02-03,127.3789063,127.64969946435814,125.21259595145904,127.64969946435814,4710400
2011-02-04,127.5258331298828,127.64188055086854,125.9243078876728,127.56451953868954,3354500
2011-02-07,129.30528259277344,130.055754,127.34787101161696,127.49486045468284,5036700
2011-02-08,130.4038848876953,130.5354091905899,128.63214946629557,129.22015435621333,4718700
2011-02-09,128.4387969970703,130.15637000805788,127.3943345804018,130.15637000805788,5663900
2011-02-10,127.9204102,128.9339303,127.40977787711822,127.7734088814604,4265800
2011-02-11,128.9416961669922,129.73858676302103,127.5103813964116,127.74248808967288,4257100
2011-02-14,129.6070556640625,129.82368541841217,128.05194916373694,128.54710457445566,3547200
2011-02-15,129.9087677001953,130.31881764837837,129.06545832037992,129.45229878511367,4025900
2011-02-16,130.60508728027344,131.4483967341224,129.97840756125842,130.41166703092634,4606300
2011-02-17,129.3285369873047,130.51226813939775,129.20474517658516,130.39620888980937,4448100
2011-02-18,130.0093994140625,130.21056410592928,129.08872859102183,129.2357181202726,3728100
2011-02-22,126.06359100341795,128.2453654052997,125.60712202146796,128.17573694475192,5448200
2011-02-23,126.17969512939452,127.50269550139744,125.1584418328768,125.8238083008509,4560400
2011-02-24,126.45045471191406,126.80634144581862,124.81025437814633,125.4910857929612,4619300
2011-02-25,127.75017547607422,128.33818046513213,126.51229322547904,126.92234312288382,4636200
2011-02-28,126.98265075683594,128.89770329508977,126.4631847406617,128.33946868625793,4235200
2011-03-01,125.06759643554688,127.5331345611563,125.05984744933122,126.80432761943204,7015500
2011-03-02,125.3622589111328,126.63379100956116,124.9125691429608,125.2769727,4658400
2011-03-03,127.53313446044922,128.06809844122654,126.13754795936794,126.1530577623003,4581200
2011-03-04,124.82721710205078,126.37786576170356,124.33101000418227,126.28483062788774,7810800
2011-03-07,123.3929672241211,125.47859333668724,122.88901071365498,125.14520927018329,7004100
2011-03-08,125.05980682373048,125.4319591599148,123.30756640611489,123.60994239748516,4845900
2011-03-09,125.87391662597656,126.93610723069328,125.2769135465212,125.4862544396699,4125200
2011-03-10,124.26126861572266,124.82725222319704,124.0441786887321,124.67218967970577,4563400
2011-03-11,124.57911682128906,125.25365708270928,123.92784717554864,123.93560799094564,2883900
2011-03-14,122.83465576171876,124.43958316719426,122.5167817055657,124.00540333687616,4376100
2011-03-15,121.9198226928711,122.54008488825468,120.05904793723772,120.99718430393416,5243600
2011-03-16,119.69459533691406,121.91202379197348,118.82622388669016,121.90426297575372,7223400
2011-03-17,120.75678253173828,121.2219819318022,119.36119616205876,120.89633525345016,5293900
2011-03-18,124.02092742919922,124.2457663563366,120.3613943941346,121.41583631661956,10170600
2011-03-21,124.21467590332033,125.71879467897062,123.97431550120228,125.30787386353684,4663300
2011-03-22,124.66443634033205,125.76540767534031,124.144970281695,124.54814238336644,3538900
2011-03-23,123.68750762939452,124.23023237419967,122.68734430186164,124.0674208660142,3603300
2011-03-24,123.98221588134766,124.43965476358372,123.1448635137434,124.32336075302196,2734400
2011-03-25,122.4779815673828,124.4473000992325,122.26864069221637,124.4473000992325,4020700
2011-03-28,121.31507873535156,123.50148863361775,121.26856113780606,122.65638739682586,3686800
2011-03-29,122.86565399169922,123.0439752844468,120.58619844858045,121.41580120401268,3769400
2011-03-30,123.33089447021484,124.38532460884385,122.09037033104016,123.29987485995224,2967200
2011-03-31,122.96648406982422,124.1062122,121.97406954620136,122.02058712847833,3317700
2011-04-01,124.23021697998048,125.60254438862135,123.7882882534416,123.87357440495062,3787900
2011-04-04,123.1990737915039,124.73422501228708,122.96648587670144,124.6411780158516,2816800
2011-04-05,123.20684814453124,123.39291849681494,122.20667267894328,122.85795440348356,3173700
2011-04-06,125.51729583740234,125.59483302764164,123.16031431860664,123.9666467,4198700
2011-04-07,125.91273498535156,127.46338448926238,125.2692258520834,125.59486082824266,4589200
2011-04-08,124.79622650146484,126.85858051131612,124.68768155357796,126.75779637932172,3280800
2011-04-11,125.19171142578124,126.3081811646434,124.4706531233832,124.4706531233832,3126900
2011-04-12,124.3775634765625,125.1683978338274,123.62549771308277,124.2457597,3328100
2011-04-13,124.18374633789062,127.13773132742236,123.92013879925604,125.9902541712073,5145000
2011-04-14,120.78780364990234,122.19115099062851,120.36913360799612,122.12136279154956,7982300
2011-04-15,120.27610778808594,121.68719239419065,119.88844549193972,121.09018914558143,5608300
2011-04-18,119.2293701171875,120.08223158089098,117.47714145509032,119.43871099109836,5992900
